GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
2709         1   35185648   35234113    233      61  410520      0.50049      0.30836
127534       1   35190342   35239325    234      57  410520      0.76681       0.2216
2707         1   35211790   35261967    233      48  410520       1.7351     0.041362
2701         1   35223559   35271351    233      42  410520       1.7366     0.041227
113444       1   35305963   35360417    163      51  410520       2.2041      0.01376
58512        1   35321037   35426083    239      75  410520       2.4798    0.0065736
100506144    1   35437127   35485948    133      19  410520        1.298     0.097145
9204         1   35441766   35532569    241      27  410520       1.0519      0.14641
79830        1   35490387   35591460    256      34  410520      0.46683      0.32031
6421         1   35631981   35693766    241      34  410520      0.15557      0.43819
9202         1   35699444   35897545    559      42  410520     -0.37405      0.64581
79932        1   35889091   36058037    431      48  410520      0.39621      0.34597
23154        1   35988311   36042380    128      33  410520       1.0081      0.15669
339488       1   36003971   36070929    177      42  410520      0.71897      0.23608
5690         1   36030259   36142445    264      39  410520    -0.069273      0.52761
127703       1   36169477   36219790    109      24  410520      0.79625      0.21294
63967        1   36175819   36270568    220      36  410520       0.6379      0.26177
192670       1   36238231   36333491    231      42  410520       0.7487      0.22702
26523        1   36300412   36405211    246      58  410520      0.76834      0.22114
192669       1   36361364   36532360    371      45  410520      0.16093      0.43608
27285        1   36514676   36563877    105      29  410520    -0.010915      0.50435
54936        1   36519453   36569533    120      31  410520     -0.15301      0.56081
1296         1   36550840   36626305    219      38  410520     -0.59012      0.72244
55700        1   36586751   36656450    200      35  410520     -0.76887      0.77901
27095        1   36592170   36656654    187      34  410520     -0.64593      0.74084
9967         1   36655017   36780958    277      41  410520       1.6232     0.052271
79729        1   36736889   36803544    159      35  410520       1.6554     0.048925
55194        1   36777631   36825567    135      40  410520       1.7455     0.040448
83931        1   36795225   36886525    352      61  410520       1.7722     0.038181
84967        1   36849031   36898493    286      22  410520       1.7722     0.038185
127700       1   36873507   36951086    407      33  410520       2.0004     0.022728
64960        1   36911362   36965040    264      45  410520       1.4643     0.071562
1441         1   36921644   36983915    285      52  410520       1.1465       0.1258
2899         1   37251128   37534844    998     129  410520       1.5483      0.06078
80149        1   37905119   37959978    219      44  410520       3.6571   0.00012753
64769        1   37945561   38015420    250      44  410520       4.8524   6.0979e-07
7802         1   37987520   38042458    184      39  410520       3.5229   0.00021342
79753        1   37990050   38054945    228      39  410520       3.0663    0.0010835
29889        1   38022413   38096586    265      35  410520       2.6858    0.0036178
284654       1   38066821   38135595    276      56  410520       1.6535     0.049113
55143        1   38123073   38185391    239      44  410520     -0.30744      0.62074
54955        1   38137242   38193007    234      30  410520     -0.58316      0.72011
284656       1   38171646   38265824    406      46  410520      0.94934      0.17122
149175       1   38224721   38277278    184      34  410520       2.0425     0.020549
127687       1   38238473   38285126    138      29  410520       1.7794     0.037589
79693        1   38258614   38308865    125      30  410520       1.9807     0.023813
4520         1   38265239   38360292    243      45  410520         2.06     0.019699
3633         1   38316369   38447729    437      44  410520       1.9484     0.025685
10946        1   38412647   38491019    280      53  410520      0.82022      0.20605
51118        1   38443384   38500497    181      57  410520      0.59073      0.27735
2275         1   38452439   38506199    162      60  410520      0.37412      0.35416
5453         1   38499523   38547450    161      26  410520      0.60057      0.27406
64121        1   39293869   39360495    240      36  410520      -1.8841      0.97022
26292        1   39318162   39374050    209      29  410520      -1.2926      0.90192
81025        1   39329739   39382298    202      27  410520      -1.1882      0.88263
54933        1   39340614   39442456    428      57  410520       -1.381      0.91636
79647        1   39421916   39481737    260      34  410520      0.60999      0.27093
4725         1   39456967   39510308    261      22  410520      0.42801      0.33432
23499        1   39514839   39962810   1389      64  410520       1.3852     0.082992
643314       1   39840176   39892154    153      37  410520       1.1155      0.13233
353500       1   39922318   40005541    283      40  410520      0.70223      0.24127
8761         1   40016485   40077522    241      44  410520       1.2134       0.1125
26508        1   40079103   40140348    220      57  410520       1.6915     0.045368
84618        1   40114793   40172710    244      49  410520       1.6603     0.048425
51440        1   40134320   40192382    269      47  410520        1.308     0.095438
